Has already crawled 0 countries
Fetching data for Afghanistan...
Fetching Afghanistan successfully
Vatican City | Visa required
Venezuela | Visa required
Vietnam | Visa required
Yemen | Visa required
Zambia | Visa on arrival
Zimbabwe | Visa on arrival
Processing table 2 ...
Abkhazia | Visa required
Kosovo | Visa required
Northern Cyprus | Visa not required
Nagorno-Karabakh | Visa required
Palestine | Visa not required
Sahrawi Arab Democratic Republic | 
Somaliland | Visa on arrival
South Ossetia | Visa not required
Taiwan | Visa required
Transnistria | Visa not required
Processing table 3 ...
Hong Kong | Visa required
Macau | Visa on arrival
Faroe Islands | Visa required
Greenland | Visa required
French Guiana | Visa required
French Polynesia | Visa required
French West Indies | Visa required
Mayotte | Visa required
New Caledonia | Visa required
R茅union | Visa required
Saint Pierre and Miquelon | Visa required
Wallis and Futuna | Visa required
Aruba | Visa required
Caribbean Netherlands | Visa required
Cura莽ao | Visa required
Sint Maarten | Visa required
Cook Islands | Visa not required
Niue | Visa not required
Tokelau | Visa required
Akrotiri and Dhekelia | Visa required
Anguilla | Visa required
Bermuda | Visa required
British Indian Ocean Territory | Special permit required
British Virgin Islands | Visa required
Cayman Islands | Visa required
Falkland Islands | Visa required
Gibraltar | Visa required
Montserrat | Visa not required
Pitcairn Islands | Visa not required
Ascension Island | eVisa
Saint Helena | eVisa
Tristan da Cunha | Permission required
South Georgia and the South Sandwich Islands | Permit required
Turks and Caicos Islands | Visa required
American Samoa | Visa required
Guam | Visa required
Northern Mariana Islands | Visa required
Puerto Rico | Visa required
U.S. Virgin Islands | Visa required
Has already crawled 144 countries
Fetching data for Saint Kitts and Nevis...
Error fetching data for Saint Kitts and Nevis: HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20190129/https://en.wikipedia.org/wiki/Visa_requirements_for_Saint_Kitts_and_Nevis_citizens (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))
Has already crawled 144 countries
Fetching data for Saint Kitts and Nevis...
Fetching Saint Kitts and Nevis successfully
Processing table 1 ...
Afghanistan | Visa required
Albania | Visa not required
Algeria | Visa required
Andorra | Visa not required
Angola | Visa required
Antigua and Barbuda | Visa not required
Argentina | Visa not required
Armenia | Visa on arrival
Australiaand territories | Visa required
Austria | Visa not required
Azerbaijan | Visa required
Bahamas | Visa not required
Bahrain | eVisa
Bangladesh | Visa not required
Barbados | Visa not required
Belarus | Visa required
Belgium | Visa not required
Belize | Visa not required
Benin | eVisa / Visa on arrival
Bhutan | Visa required
Bolivia | Visa on arrival
Bosnia and Herzegovina | Visa not required
Botswana | Visa not required
Brazil | Visa not required
Brunei | Visa required
Bulgaria | Visa not required
Burkina Faso | Visa required
Burundi | Visa required
Cambodia | Visa on arrival
Cameroon | Visa required
Canada | Visa required
Cape Verde | Visa on arrival
Central African Republic | Visa required
Chad | Visa required
Chile | Visa not required
China | Visa required
Colombia | Visa not required
Comoros | Visa on arrival
Republic of the Congo | Visa required
Democratic Republic of the Congo | Visa required
Costa Rica | Visa not required
C么te d'Ivoire | Visa required
Croatia | Visa not required
Cuba | Visa not required
Cyprus | Visa not required
Czech Republic | Visa not required
Denmarkand territories | Visa not required
Djibouti | eVisa
Dominica | Visa not required
Dominican Republic | Visa not required
Ecuador | Visa not required
Egypt | Visa on arrival
El Salvador | Visa not required
Equatorial Guinea | Visa required
Eritrea | Visa required
Estonia | Visa not required
Eswatini | Visa required
Ethiopia | eVisa
Fiji | Visa not required
Finland | Visa not required
France | Visa not required
Gabon | eVisa
Gambia | Visa not required
Georgia | eVisa
Germany | Visa not required
Ghana | Visa required
Greece | Visa not required
Grenada | Visa not required
Guatemala | Visa not required
Guinea | Visa required
Guinea-Bissau | Visa on arrival
Guyana | Visa not required
Haiti | Visa not required
Honduras | Visa not required
Hungary | Visa not required
Iceland | Visa not required
India | e-Visa
Indonesia | Visa not required
Iran | Visa on arrival
Iraq | Visa required
Ireland | Visa not required
Israel | Visa not required
Italy | Visa not required
Jamaica | Visa not required
Japan | Visa required
Jordan | Visa on arrival
Kazakhstan | Visa required
Kenya | Visa not required
Kiribati | Visa not required
North Korea | Visa required
South Korea | Visa not required
Kuwait | Visa required
Kyrgyzstan | eVisa
Laos | Visa on arrival
Latvia | Visa not required
Lebanon | Visa on arrival
Lesotho | Visa not required
Liberia | Visa required
Libya | Visa required
Liechtenstein | Visa not required
Lithuania | Visa not required
Luxembourg | Visa not required
Macedonia | Visa not required
Madagascar | Visa on arrival
Malawi | Visa not required
Malaysia | Visa not required
Maldives | Visa on arrival
Mali | Visa required
Malta | Visa not required
Marshall Islands | Visa required
Mauritania | Visa on arrival
Mauritius | Visa not required
Mexico | Visa required
Micronesia | Visa not required
Moldova | Visa not required
Monaco | Visa not required
Mongolia | Visa required
Montenegro | Visa not required
Morocco | Visa required
Mozambique | Visa on arrival
Myanmar | Visa required
Namibia | Visa required
Nauru | Visa required
Nepal | Visa on arrival
Netherlands | Visa not required
New Zealand | Visa required
Nicaragua | Visa not required
Niger | Visa required
Nigeria | Visa required
Norway | Visa not required
Oman | Visa required
Pakistan | Visa required
Palau | Visa on arrival
Panama | Visa not required
Papua New Guinea | Visa required
Paraguay | Visa required
Peru | Visa not required
Philippines | Visa not required
Poland | Visa not required
Portugal | Visa not required
Qatar | eVisa
Romania | Visa not required
Russia | Visa not required
Rwanda | eVisa / Visa on arrival
Saint Lucia | Visa not required
Saint Vincent and the Grenadines | Visa not required
Samoa | Entry Permit on arrival
San Marino | Visa not required
S茫o Tom茅 and Pr铆ncipe | Visa required
Saudi Arabia | Visa required
Senegal | Visa on arrival
Serbia | Visa not required
Seychelles | Visitor's Permit on arrival
Sierra Leone | Visa required
Singapore | Visa not required
Slovakia | Visa not required
Slovenia | Visa not required
Solomon Islands | Visitor's permit on arrival
Somalia | Visa on arrival
South Africa | Visa required
South Sudan | Visa required
Spain | Visa not required
Sri Lanka | Electronic Travel Authorization
Sudan | Visa required
Suriname | Visa not required
Sweden | Visa not required
Switzerland | Visa not required
Syria | Visa required
Tajikistan | eVisa
Tanzania | Visa not required
Thailand | Visa required
Timor-Leste | Visa on arrival
Togo | Visa on arrival
Tonga | Visa on arrival
Trinidad and Tobago | Visa not required
Tunisia | Visa not required
Turkey | Visa not required
Turkmenistan | Visa required
Tuvalu | Visa on arrival
Uganda | Visa on arrival
Ukraine | Visa not required
United Arab Emirates | Visa required
United KingdomandCrown dependencies | Visa not required
United States | Visa required
Uruguay | Visa not required
Uzbekistan | Visa required
Vanuatu | Visa not required
Vatican City | Visa not required
Venezuela | Visa not required
Vietnam | Visa required
Yemen | Visa required
Zambia | Visa not required
Zimbabwe | Visa not required
Processing table 2 ...
Abkhazia | Visa required
Kosovo | Visa not required
Northern Cyprus | Visa not required
Nagorno-Karabakh | Visa required
Palestine | Visa not required
Sahrawi Arab Democratic Republic | 
Somaliland | Visa on arrival
South Ossetia | Visa not required
Taiwan | Visa not required
Transnistria | Visa not required
Processing table 3 ...
Hong Kong | Visa not required
Macau | Visa on arrival
Faroe Islands | Visa not required
Greenland | Visa not required
French Guiana | Visa not required
French Polynesia | Visa not required
French West Indies | Visa not required
Mayotte | Visa not required
New Caledonia | Visa not required
R茅union | Visa not required
Saint Pierre and Miquelon | Visa not required
Wallis and Futuna | Visa not required
Aruba | Visa not required
Caribbean Netherlands | Visa not required
Cura莽ao | Visa not required
Sint Maarten | Visa not required
Cook Islands | Visa not required
Niue | Visa not required
Tokelau | Visa required
Akrotiri and Dhekelia | Visa not required
Anguilla | Visa not required
Bermuda | Visa nor required
British Indian Ocean Territory | Special permit required
British Virgin Islands | Visa not required
Cayman Islands | Visa not required
Falkland Islands | Visa required
Gibraltar | Visa not required
Montserrat | Visa not required
Pitcairn Islands | Visa not required
Ascension Island | eVisa
Saint Helena | Visitor's Pass required
Tristan da Cunha | Permission required
South Georgia and the South Sandwich Islands | Permit required
Turks and Caicos Islands | Visa not required
American Samoa | Visa required
Guam | Visa required
Northern Mariana Islands | Visa required
Puerto Rico | Visa required
U.S. Virgin Islands | Visa required
Has already crawled 145 countries
Fetching data for Saint Lucia...
Fetching Saint Lucia successfully
Processing table 1 ...
Afghanistan | Visa required
Albania | Visa required
Algeria | Visa required
Andorra | Visa not required
Angola | Visa required
Antigua and Barbuda | Visa not required
Argentina | Visa not required
Armenia | Visa on arrival
Australiaand territories | Visa required
Austria | Visa not required
Azerbaijan | Visa required
Bahamas | Visa not required
Bahrain | eVisa
Bangladesh | Visa on arrival
Barbados | Visa not required
Belarus | Visa required
Belgium | Visa not required
Belize | Visa not required
Benin | eVisa / Visa on arrival
Bhutan | Visa required
Bolivia | Visa on arrival
Bosnia and Herzegovina | Visa not required
Botswana | Visa not required
Brazil | Visa required
Brunei | Visa required
Bulgaria | Visa not required
Burkina Faso | Visa required
Burundi | Visa required
Cambodia | Visa on arrival
Cameroon | Visa required
Canada | Visa required
Cape Verde | Visa on arrival
Central African Republic | Visa required
Chad | Visa required
Chile | Visa not required
China | Visa required
Colombia | Visa not required
Comoros | Visa on arrival
Republic of the Congo | Visa required
Democratic Republic of the Congo | Visa required
Costa Rica | Visa not required
C么te d'Ivoire | Visa required
Croatia | Visa not required
Cuba | Visa not required
Cyprus | Visa not required
Czech Republic | Visa not required
Denmark | Visa not required
Djibouti | eVisa
Dominica | Visa not required
Dominican Republic | Visa not required
Ecuador | Visa not required
Egypt | Visa on arrival
El Salvador | Visa not required
Equatorial Guinea | Visa required
Eritrea | Visa required
Estonia | Visa not required
Eswatini | Visa not required
Ethiopia | eVisa
Fiji | Visa not required
Finland | Visa not required
France | Visa not required
Gabon | eVisa
Gambia | Visa not required
Georgia | eVisa
Germany | Visa not required
Ghana | Visa required
Greece | Visa not required
Grenada | Visa not required
Guatemala | Visa not required
Guinea | Visa required
Guinea-Bissau | Visa on arrival
Guyana | Visa not required
Haiti | Visa not required
Honduras | Visa not required
Hungary | Visa not required
Iceland | Visa not required
India | e-Visa
Indonesia | Visa not required
Iran | Visa on arrival
Iraq | Visa required
Ireland | Visa not required
Israel | Visa not required
Italy | Visa not required
Jamaica | Visa not required
Japan | Visa required
Jordan | Visa on arrival
Kazakhstan | Visa required
Kenya | Visa not required
Kiribati | Visa not required
North Korea | Visa required
South Korea | Visa not required
Kuwait | Visa required
Kyrgyzstan | eVisa
Laos | Visa on arrival
Latvia | Visa not required
Lebanon | Visa required
Lesotho | Visa not required
Liberia | Visa required
Libya | Visa required
Liechtenstein | Visa not required
Lithuania | Visa not required
Luxembourg | Visa not required
Macedonia | Visa required
Madagascar | Visa on arrival
Malawi | Visa not required
Malaysia | Visa not required
Maldives | Visa on arrival
Mali | Visa required
Malta | Visa not required
Marshall Islands | Visa required
Mauritania | Visa on arrival
Mauritius | Visa not required
Mexico | Visa required
Micronesia | Visa not required
Moldova | Visa not required
Monaco | Visa not required
Mongolia | Visa required
Montenegro | Visa not required
Morocco | Visa required
Mozambique | Visa on arrival
Myanmar | Visa required
Namibia | Visa required
Nauru | Visa required
Nepal | Visa on arrival
Netherlands | Visa not required
New Zealand | Visa required
Nicaragua | Visa not required
Niger | Visa required
Nigeria | Visa required
Norway | Visa not required
Oman | Visa required
Pakistan | Visa required
Palau | Visa on arrival
Panama | Visa not required
Papua New Guinea | Visa required
Paraguay | Visa required
Peru | Visa not required
Philippines | Visa not required
Poland | Visa not required
Portugal | Visa not required
Qatar | eVisa
Romania | Visa not required
Russia | Visa required
Rwanda | eVisa / Visa on arrival
Saint Kitts and Nevis | Visa not required
Saint Vincent and the Grenadines | Visa not required
Samoa | Entry Permit on arrival
San Marino | Visa not required
S茫o Tom茅 and Pr铆ncipe | Visa required
Saudi Arabia | Visa required
Senegal | Visa on arrival
Serbia | Visa required
Seychelles | Visitor's Permit on arrival
Sierra Leone | Visa required
Singapore | Visa not required
Slovakia | Visa not required
Slovenia | Visa not required
Solomon Islands | Visitor's permit on arrival
Somalia | Visa on arrival
South Africa | Visa required
South Sudan | Visa required
Spain | Visa not required
Sri Lanka | Electronic Travel Authorization
Sudan | Visa required
Suriname | Visa not required
